"","!discarded","profile_ID","ID","Author_year","Site_name","Country","Region","Longitude","Latitude","Altitude_masl","Mean_annual_rainfall_mm","Mean_annual_temperature_C","Climate_Köppen","Soil_type_WRB/FAO","Sand","Silt","Clay","Texture","pH","Depth_cm","Layer_deep","Initial_depth","Final_depth","Reference_depth","AFS_description","AFS_classification","AFS_crop_density_ha","AFS_tree_density_ha","Crop_species","Tree_species","Previous_land_use","Experimental_design","AFS_age_yrs","AFS_Stock_t_ha","AFS_SE_t_ha","Control_type","Control_Stock_ton_ha","Control_SE_t_ha","pH_flag","texture_flag","C_stocks_delta_t_ha","C_stocks_delta_procent"
"54",FALSE,"448",54,"melloni_2018","Pedralva - Minas Gerais","Brazil","South_America",-45.46,-22.24,911,1474,19.5,"Cwb","Ultisols",NA,NA,NA,"loamy","5.36",10,"0-10",0,10,5,"CSI: coffee plantation intensily shaded","shaded perennial-crop",1000,625,"coffee (Coffea arabica Catuaí Vermelho)","Araucaria (Araucaria angustifolia)","plantation","synchronic",33,20.3087,NA,"CSP: full sun coffee plantation",19.96824,NA,1,1,0.340460000000004,1.70500755199258
"55",FALSE,"448",55,"melloni_2018","Pedralva - Minas Gerais","Brazil","South_America",-45.46,-22.24,911,1474,19.5,"Cwb","Ultisols",NA,NA,NA,"loamy","6.43",10,"0-10",0,10,5,"CSM: coffee plantation median shaded","shaded perennial-crop",1000,312.5,"coffee (Coffea arabica Catuaí Vermelho)","Araucaria (Araucaria angustifolia)","plantation","synchronic",33,19.2618,NA,"CSP: full sun coffee plantation",19.96824,NA,1,1,-0.706439999999997,-3.53781805507144
"56",FALSE,"152",56,"muller_2012","Colorado do Oeste - Rôndonia","Brazil","South_America",60.63,-13.16,400,2000,27,"Aw","Acrisols",NA,NA,NA,NA,NA,5,"0-5",0,5,2.5,"T5: Teak + kudzu","silvopasture",NA,1666.66666666667,"rice, corn, beans (2 years) + kudzu (Pueraria montana)","Teak","forest","synchronic",5,12.44325,NA,"Native Forest",14.00835,NA,0,0,-1.5651,-11.1726220432813
"57",FALSE,"152",57,"muller_2012","Colorado do Oeste - Rôndonia","Brazil","South_America",60.63,-13.16,400,2000,27,"Aw","Acrisols",NA,NA,NA,NA,NA,5,"5-10",5,10,7.5,"T5: Teak + kudzu","silvopasture",NA,1666.66666666667,"rice, corn, beans (2 years) + kudzu (Pueraria montana)","Teak","forest","synchronic",5,10.3071,NA,"Native Forest",11.1108,NA,0,0,-0.803700000000003,-7.23350253807109
"58",FALSE,"152",58,"muller_2012","Colorado do Oeste - Rôndonia","Brazil","South_America",60.63,-13.16,400,2000,27,"Aw","Acrisols",NA,NA,NA,NA,NA,10,"10-20",10,20,15,"T5: Teak + kudzu","silvopasture",NA,1666.66666666667,"rice, corn, beans (2 years) + kudzu (Pueraria montana)","Teak","forest","synchronic",5,11.0685,NA,"Native Forest",12.3939,NA,0,0,-1.3254,-10.6939704209329
"59",FALSE,"219",59,"muller_2012","Colorado do Oeste - Rôndonia","Brazil","South_America",60.63,-13.16,400,2000,27,"Aw","Acrisols",NA,NA,NA,NA,NA,5,"0-5",0,5,2.5,"T8: Teak + kudzu","silvopasture",NA,666.666666666667,"kudzu","Teak","plantation","synchronic",8,13.09185,NA,"Native Forest",14.00835,NA,0,0,-0.916499999999999,-6.54252642174131
"60",FALSE,"219",60,"muller_2012","Colorado do Oeste - Rôndonia","Brazil","South_America",60.63,-13.16,400,2000,27,"Aw","Acrisols",NA,NA,NA,NA,NA,5,"5-10",5,10,7.5,"T8: Teak + kudzu","silvopasture",NA,666.666666666667,"kudzu","Teak","plantation","synchronic",8,11.0967,NA,"Native Forest",11.1108,NA,0,0,-0.0140999999999991,-0.126903553299484
"61",FALSE,"219",61,"muller_2012","Colorado do Oeste - Rôndonia","Brazil","South_America",60.63,-13.16,400,2000,27,"Aw","Acrisols",NA,NA,NA,NA,NA,10,"10-20",10,20,15,"T8: Teak + kudzu","silvopasture",NA,666.666666666667,"kudzu","Teak","plantation","synchronic",8,11.1108,NA,"Native Forest",12.3939,NA,0,0,-1.2831,-10.3526734926052
"62",FALSE,"216",62,"muller_2012","Colorado do Oeste - Rôndonia","Brazil","South_America",60.63,-13.16,400,2000,27,"Aw","Acrisols",NA,NA,NA,NA,NA,5,"0-5",0,5,2.5,"TCP: Teak + cocoa + kudzu","shaded perennial-crop",NA,666.666666666667,"cocoa + kudzu","Teak","plantation","synchronic",8,10.0956,NA,"Native Forest",14.00835,NA,0,0,-3.91275,-27.9315551082033
"63",FALSE,"216",63,"muller_2012","Colorado do Oeste - Rôndonia","Brazil","South_America",60.63,-13.16,400,2000,27,"Aw","Acrisols",NA,NA,NA,NA,NA,5,"5-10",5,10,7.5,"TCP: Teak + cocoa + kudzu","shaded perennial-crop",NA,666.666666666667,"cocoa + kudzu","Teak","plantation","synchronic",8,7.50825,NA,"Native Forest",11.1108,NA,0,0,-3.60255,-32.4238578680203
"64",FALSE,"216",64,"muller_2012","Colorado do Oeste - Rôndonia","Brazil","South_America",60.63,-13.16,400,2000,27,"Aw","Acrisols",NA,NA,NA,NA,NA,10,"10-20",10,20,15,"TCP: Teak + cocoa + kudzu","shaded perennial-crop",NA,666.666666666667,"cocoa + kudzu","Teak","plantation","synchronic",8,11.1531,NA,"Native Forest",12.3939,NA,0,0,-1.2408,-10.0113765642776
"65",FALSE,"217",65,"muller_2012","Colorado do Oeste - Rôndonia","Brazil","South_America",60.63,-13.16,400,2000,27,"Aw","Acrisols",NA,NA,NA,NA,NA,5,"0-5",0,5,2.5,"TC: Teak + cocoa","shaded perennial-crop",NA,666.666666666667,"cocoa","Teak","plantation","synchronic",8,11.17425,NA,"Native Forest",14.00835,NA,0,0,-2.8341,-20.231504781077
"66",FALSE,"217",66,"muller_2012","Colorado do Oeste - Rôndonia","Brazil","South_America",60.63,-13.16,400,2000,27,"Aw","Acrisols",NA,NA,NA,NA,NA,5,"5-10",5,10,7.5,"TC: Teak + cocoa","shaded perennial-crop",NA,666.666666666667,"cocoa","Teak","plantation","synchronic",8,6.81735,NA,"Native Forest",11.1108,NA,0,0,-4.29345,-38.6421319796954
"67",FALSE,"217",67,"muller_2012","Colorado do Oeste - Rôndonia","Brazil","South_America",60.63,-13.16,400,2000,27,"Aw","Acrisols",NA,NA,NA,NA,NA,10,"10-20",10,20,15,"TC: Teak + cocoa","shaded perennial-crop",NA,666.666666666667,"cocoa","Teak","plantation","synchronic",8,10.0815,NA,"Native Forest",12.3939,NA,0,0,-2.3124,-18.6575654152446
"68",FALSE,"74",68,"santiago_2013","Tomé-Açú - Pará","Brazil","South_America",-48.26,-2.68,45,2439,26.6,"Ami","Ferrasols",NA,NA,NA,"loamy / clayey",NA,20,"0-20",0,20,10,"AFS: palm oil with low diversity - Rainy season","alley cropping",99,198,"palm oil ( Elaeis guineensis)","Cajanus cajan, Canavalia ensiformis, Crotalaria juncea, Gliricidia sepium, Inga edulis, Mucuna cinereum, Tithonia diversifolia","forest","synchronic",3,28.98,0.5,"Secondary forest (13 years) - Rainy Season",25.2,0.6,0,1,3.78,15
"69",FALSE,"74",69,"santiago_2013","Tomé-Açú - Pará","Brazil","South_America",-48.26,-2.68,45,2439,26.6,"Ami","Ferrasols",NA,NA,NA,"loamy / clayey",NA,20,"0-20",0,20,10,"AFS: palm oil with low diversity - Dry season","alley cropping",99,198,"palm oil ( Elaeis guineensis)","Cajanus cajan, Canavalia ensiformis, Crotalaria juncea, Gliricidia sepium, Inga edulis, Mucuna cinereum, Tithonia diversifolia","forest","synchronic",3,39.816,1.5,"Secondary forest (13 years) - Dry Season",39.564,1.5,0,1,0.251999999999995,0.636942675159224
"70",FALSE,"73",70,"santiago_2013","Tomé-Açú - Pará","Brazil","South_America",-48.26,-2.68,45,2439,26.6,"Ami","Ferrasols",NA,NA,NA,"loamy / clayey",NA,20,"0-20",0,20,10,"AFS: palm oil with high diversity - Rainy season","alley cropping",99,198,"palm oil ( Elaeis guineensis)","Cajanus cajan, Calophyllum brasiliensis, Canavalia ensiformis, Crotalaria juncea, Euterpe oleracea, Gliricidia sepium, Inga edulis, Manihot esculenta, Mucuna cinereum, Musa spp, Oenocarpus bacaba, Sclerolobium paniculatum, Tabebuia spp, Theobroma cacao, Tithonia diversifolia","forest","synchronic",3,33.768,1,"Secondary forest (13 years) - Rainy Season",25.2,0.6,0,1,8.568,34
"71",FALSE,"73",71,"santiago_2013","Tomé-Açú - Pará","Brazil","South_America",-48.26,-2.68,45,2439,26.6,"Ami","Ferrasols",NA,NA,NA,"loamy / clayey",NA,20,"0-20",0,20,10,"AFS: palm oil with high diversity - Dry season","alley cropping",99,198,"palm oil ( Elaeis guineensis)","Cajanus cajan, Calophyllum brasiliensis, Canavalia ensiformis, Crotalaria juncea, Euterpe oleracea, Gliricidia sepium, Inga edulis, Manihot esculenta, Mucuna cinereum, Musa spp, Oenocarpus bacaba, Sclerolobium paniculatum, Tabebuia spp, Theobroma cacao, Tithonia diversifolia","forest","synchronic",3,44.856,1.8,"Secondary forest (13 years) - Dry Season",39.564,1.5,0,1,5.292,13.375796178344
"72",TRUE,"62",72,"serrano_2015","Herdade da Revilheira - Évora","Portugal","Europe",38.46,7.43,NA,NA,NA,"Csa","Luvisols",435,226,339,NA,"6.2",30,"0-30",0,30,15,"Silvopasture: mix of grass + sheeps + trees (2007)","silvopasture",NA,20,"biodiverse pasture + sheeps","native trees","grassland","diachronic",3,43.197,2.45,"Silvopasture: mix of grass + sheeps + trees (2004)",45.276,NA,1,1,-2.079,-4.59183673469388
"73",TRUE,"63",73,"serrano_2015","Herdade da Revilheira - Évora","Portugal","Europe",38.46,7.43,NA,NA,NA,"Csa","Luvisols",435,226,339,NA,"6.05",30,"0-30",0,30,15,"Fallow (2010)","fallow",NA,20,"biodiverse pasture + spontaneous vegetation","native trees","grassland","diachronic",3,60.984,2.35,"Silvopasture: mix of grass + sheeps + trees (2007)",43.197,NA,1,1,17.787,41.1764705882353
"74",TRUE,"167",74,"serrano_2015","Herdade da Revilheira - Évora","Portugal","Europe",38.46,7.43,NA,NA,NA,"Csa","Luvisols",435,226,339,NA,"6.4",30,"0-30",0,30,15,"Fallow (2013)","fallow",NA,20,"biodiverse pasture + spontaneous vegetation","native trees","grassland","diachronic",6,53.361,2.65,"Silvopasture: mix of grass + sheeps + trees (2007)",43.197,NA,1,1,10.164,23.5294117647059
"75",FALSE,"116",75,"barreto_2008","Una - Bahia","Brazil","South_America",-39.08,-15.28,50,1950,NA,"Aw","Ferrasols",399,181,420,NA,"5.01",10,"0-10",0,10,5,"cacao_afs (cabruca)","shaded perennial-crop",NA,NA,"Theobroma cacao","native trees","forest","synchronic",4,29.2152,NA,"forest",28.6974,NA,1,1,0.517800000000005,1.80434464446258
"76",FALSE,"116",76,"barreto_2008","Una - Bahia","Brazil","South_America",-39.08,-15.28,50,1950,NA,"Aw","Ferrasols",386,134,480,NA,"4.9000000000000004",10,"10-20",10,20,15,"cacao_afs (cabruca)","shaded perennial-crop",NA,NA,"Theobroma cacao","native trees","forest","synchronic",4,19.9956,NA,"forest",18.799,NA,1,1,1.1966,6.36523219320175
"77",FALSE,"67",77,"biffi_2022","Cumbria - Edden Valley","England","Europe",-2.67,54.69,134.8,1091.8,8.84,"Cfb","Cambisols",NA,NA,NA,NA,"5.0999999999999996",50,"0-50",0,50,25,"hedgerow","hedgerow",NA,NA,"grass","hawthorn (Crataegus monogyna Jacq. 70%), blackthorn (Prunus spinosa L., 15%),  hazel (Corylus avellana L., 2%), elder (Sambucus nigra L., 1%), holly (Ilex aquifolium L., <1%), and dog-rose (Rosa canina L., <1%).","grassland","synchronic",3,130.8,32.2,"grassland",124.9,12,1,0,5.90000000000001,4.72377902321858
"78",FALSE,"67",78,"biffi_2022","Cumbria - Edden Valley","England","Europe",-2.67,54.69,134.8,1091.8,8.84,"Cfb","Cambisols",NA,NA,NA,NA,"5.2",30,"0-30",0,30,15,"hedgerow","hedgerow",NA,NA,"grass","hawthorn (Crataegus monogyna Jacq. 70%), blackthorn (Prunus spinosa L., 15%),  hazel (Corylus avellana L., 2%), elder (Sambucus nigra L., 1%), holly (Ilex aquifolium L., <1%), and dog-rose (Rosa canina L., <1%).","grassland","synchronic",3,99.4,30,"grassland",97.3,8,1,0,2.10000000000001,2.15827338129497
"79",FALSE,"245",79,"biffi_2022","Cumbria - Edden Valley","England","Europe",-2.67,54.69,134.8,1091.8,8.84,"Cfb","Cambisols",NA,NA,NA,NA,"5.2",50,"0-50",0,50,25,"hedgerow","hedgerow",NA,NA,"grass","hawthorn (Crataegus monogyna Jacq. 70%), blackthorn (Prunus spinosa L., 15%),  hazel (Corylus avellana L., 2%), elder (Sambucus nigra L., 1%), holly (Ilex aquifolium L., <1%), and dog-rose (Rosa canina L., <1%).","grassland","synchronic",10,131.7,19.6,"grassland",124.9,12,1,0,6.79999999999998,5.4443554843875
"80",FALSE,"245",80,"biffi_2022","Cumbria - Edden Valley","England","Europe",-2.67,54.69,134.8,1091.8,8.84,"Cfb","Cambisols",NA,NA,NA,NA,"5.0999999999999996",30,"0-30",0,30,15,"hedgerow","hedgerow",NA,NA,"grass","hawthorn (Crataegus monogyna Jacq. 70%), blackthorn (Prunus spinosa L., 15%),  hazel (Corylus avellana L., 2%), elder (Sambucus nigra L., 1%), holly (Ilex aquifolium L., <1%), and dog-rose (Rosa canina L., <1%).","grassland","synchronic",10,91.1,19.5,"grassland",97.3,8,1,0,-6.2,-6.37204522096609
"81",FALSE,"457",81,"biffi_2022","Cumbria - Edden Valley","England","Europe",-2.67,54.69,134.8,1091.8,8.84,"Cfb","Cambisols",NA,NA,NA,NA,"5.8",50,"0-50",0,50,25,"hedgerow","hedgerow",NA,NA,"grass","hawthorn (Crataegus monogyna Jacq. 70%), blackthorn (Prunus spinosa L., 15%),  hazel (Corylus avellana L., 2%), elder (Sambucus nigra L., 1%), holly (Ilex aquifolium L., <1%), and dog-rose (Rosa canina L., <1%).","grassland","synchronic",37,175.3,26.5,"grassland",124.9,12,1,0,50.4,40.3522818254604
"82",FALSE,"457",82,"biffi_2022","Cumbria - Edden Valley","England","Europe",-2.67,54.69,134.8,1091.8,8.84,"Cfb","Cambisols",NA,NA,NA,NA,"5.6",30,"0-30",0,30,15,"hedgerow","hedgerow",NA,NA,"grass","hawthorn (Crataegus monogyna Jacq. 70%), blackthorn (Prunus spinosa L., 15%),  hazel (Corylus avellana L., 2%), elder (Sambucus nigra L., 1%), holly (Ilex aquifolium L., <1%), and dog-rose (Rosa canina L., <1%).","grassland","synchronic",37,127,21.2,"grassland",97.3,8,1,0,29.7,30.5241521068859
"83",FALSE,"476",83,"biffi_2022","Cumbria - Edden Valley","England","Europe",-2.67,54.69,134.8,1091.8,8.84,"Cfb","Cambisols",NA,NA,NA,NA,"4.8",50,"0-50",0,50,25,"hedgerow","hedgerow",NA,NA,"grass","hawthorn (Crataegus monogyna Jacq. 70%), blackthorn (Prunus spinosa L., 15%),  hazel (Corylus avellana L., 2%), elder (Sambucus nigra L., 1%), holly (Ilex aquifolium L., <1%), and dog-rose (Rosa canina L., <1%).","grassland","synchronic",50,185.7,74,"grassland",124.9,12,1,0,60.8,48.6789431545236
"84",FALSE,"476",84,"biffi_2022","Cumbria - Edden Valley","England","Europe",-2.67,54.69,134.8,1091.8,8.84,"Cfb","Cambisols",NA,NA,NA,NA,"4.8",30,"0-30",0,30,15,"hedgerow","hedgerow",NA,NA,"grass","hawthorn (Crataegus monogyna Jacq. 70%), blackthorn (Prunus spinosa L., 15%),  hazel (Corylus avellana L., 2%), elder (Sambucus nigra L., 1%), holly (Ilex aquifolium L., <1%), and dog-rose (Rosa canina L., <1%).","grassland","synchronic",50,118.7,40.5,"grassland",97.3,8,1,0,21.4,21.9938335046249
"85",TRUE,"345",85,"campos_2016","Humaitá - Amazonas","Brazil","South_America",-63.08,-7.51,59,2500,26,"Am","Cambisols",220.79,230.11,549.1,"média","3.8",10,"10-20",10,20,15,"fruit trees_afs","multistrata",NA,NA,"cupuaçu, cocoa, acai, bacaba, mango","cupuaçu, cocoa, acai, bacaba, mango","forest","synchronic",17,16.25,NA,"forest",4.72,NA,1,1,11.53,244.279661016949
"86",TRUE,"180",86,"cardinael_2019","Châteaudun - Eure-et-Loir","France","Europe",1.29944444444444,48.1022222222222,147,595,11.1,"Cfb","Luvisols",195,705,100,NA,"7",30,"0-30",0,30,15,"tree rows + crop alleys","silvoarable",NA,34,"ryegrass (Lolium perenne L.), tall fescue (Festuca arundinacea Schreb.), wheat (Triticum aestivum L. subsp. aestivum)","Hybrid walnut trees (Juglans regia × nigra cv. NG23)","cropland","synchronic",6,47.42,NA,"cropland",45.3,NA,1,1,2.12,4.67991169977926
"87",TRUE,"179",87,"cardinael_2019","Le Marquis - Oise","France","Europe",2.06458333333333,49.4737777777778,110,NA,NA,"Cfb","Luvisols",246,603,151,NA,"8",30,"0-30",0,30,15,"tree rows + crop alleys","silvoarable",NA,83,"rapeseed (Brassica napus L.), wheat (Triticum aestivum L. subsp. aestivum) and barley (Hordeum vulgare L.)","Hybrid walnut, sycamore maple, apple tree, cherrywood, wild service tree, common walnut","cropland","synchronic",6,54.935,NA,"cropland",50.49,NA,1,1,4.445,8.80372350960586
"88",TRUE,"187",88,"cardinael_2019","Melle - Deux-Sèvres","France","Europe",0.176944444444444,46.1983333333333,107,810,11.7,"Cfb","Luvisols",250,645,105,NA,"5.8",30,"0-30",0,30,15,"tree rows + crop alleys","silvoarable",NA,35,"wheat (Triticum aestivum L. subsp. aestivum), rapeseed (Brassica napus L.), sunflower (Helianthus annuus L.), mix of radish (Raphanus sativus L.), phacelia (Phacelia tanacetifolia Benth.) and mustard (Sinapis alba L.)","Hybrid walnut trees (Juglans regia × nigra cv. NG23)","cropland","synchronic",6,45.43,NA,"cropland",39.76,NA,1,1,5.67,14.2605633802817
"89",TRUE,"194",89,"cardinael_2019","Verpillières - Somme","France","Europe",2.81566666666667,49.6675833333333,81,NA,NA,"Cfb","Luvisols",199,684,117,NA,"8.1",30,"0-30",0,30,15,"tree rows + crop alleys","silvoarable",NA,46,"beetroot (Beta vulgaris subsp. vulgaris), wheat (Triticum aestivum L. subsp. aestivum), field bean (Vicia faba), rapeseed (Brassica napus L.)","Hybrid walnut, sorb tree, black locust, sycamore maple, common pear, common apple, norway maple","cropland","synchronic",7,44.515,NA,"cropland",45.28,NA,1,1,-0.765000000000001,-1.68948763250884
"90",TRUE,"220",90,"cardinael_2019","Bonnes - Charente","France","Europe",0.129277777777778,45.2109444444444,34,NA,NA,"Cfb","Fluvisols",447,346,207,NA,"8.1",30,"0-30",0,30,15,"tree rows + crop alleys","silvoarable",NA,48,"maize (Zea mays L.)","Poplars (Populus deltoides x nigra)","cropland","synchronic",8,107.505,NA,"cropland",67.99,NA,1,1,39.515,58.1188410060303
"91",TRUE,"222",91,"cardinael_2019","Parcé sur Sarthe - Sarthe","France","Europe",0.216361111111111,47.8216944444444,49,NA,NA,"Cfb","Fluvisols",235,247,518,NA,NA,30,"0-30",0,30,15,"tree rows + crop alleys","silvoarable",NA,33,"rapeseed (Brassica napus L.), wheat (Triticum aestivum L. subsp. aestivum), barley (Hordeum vulgare L.), sorghum (Sorghum bicolor)","Hybrid walnut, wild service tree, common walnut, red oak, sorb tree & hazel, black locust, sessile oak.","cropland","synchronic",8,87.895,NA,"cropland",84.83,NA,0,1,3.06500000000001,3.61310857008135
"92",TRUE,"228",92,"cardinael_2019","Saint Jouin de Marnes - Deux Sèvres","France","Europe",0.0413055555555556,46.9052777777778,59,NA,NA,"Cfb","Fluvisols",329,355,316,NA,"8.4",30,"0-30",0,30,15,"tree rows + crop alleys","silvoarable",NA,35,"maize (Zea mays L.)","Hybrid walnut, alder, ash","cropland","synchronic",9,151.21,NA,"cropland",100.77,NA,1,1,50.44,50.0545797360326
"93",TRUE,"351",93,"cardinael_2019","Prades-Le-Lez, Restinclières Experimental Site - Hérault","France","Europe",4.06666666666667,43.7166666666667,54,873,15.4,"Cfb","Fluvisols",175,410,415,NA,"8",30,"0-30",0,30,15,"tree rows + crop alleys","silvoarable",NA,110,"durum wheat (Triticum turgidum L. subsp. durum), rapeseed (Brassica napus L.) and chickpea (Cicer arietinum L.)","Hybrid walnut trees (Juglans regia × nigra cv. NG23)","cropland","synchronic",18,45.125,NA,"cropland",35.47,NA,1,1,9.655,27.2201860727375
"94",TRUE,"353",94,"cardinael_2019","Vézénobres - Gard","France","Europe",4.11027777777778,44.0580555555556,102,1037,14.5,"Cfb","Fluvisols",100,390,510,NA,"8.3000000000000007",30,"0-30",0,30,15,"tree rows + crop alleys","silvoarable",NA,100,"rapeseed, wheat, potato, garlic","Hybrid walnut trees (Juglans regia × nigra cv. NG23)","cropland","synchronic",18,44.51,NA,"cropland",45.34,NA,1,1,-0.829999999999998,-1.83061314512571
"95",TRUE,"470",95,"cardinael_2019","Saint-Jean-d'Angély - Charente-Maritime","France","Europe",0.2325,46.0108333333333,152,850,12.9,"Cfb","Fluvisols",530,390,80,NA,"7.7",30,"0-30",0,30,15,"tree rows + crop alleys","silvoarable",NA,102,"sunflower (Helianthus annuus L.), wheat (Triticum aestivum L. subsp. aestivum) and barley (Hordeum vulgare L.)","Black walnut trees (Juglans nigra L.)","cropland","synchronic",41,63.675,NA,"cropland",41.91,NA,1,1,21.765,51.932712956335
"96",TRUE,"350",96,"cardinael_2015","Prades-Le-Lez, Restinclières Experimental Site - Hérault","France","Europe",4.00166666666667,43.7166666666667,54,873,15.4,"Cfb","Fluvisols",175,410,415,NA,NA,30,"0-30",0,30,15,"AFS","silvoarable",NA,110,"durum wheat (Triticum turgidum L. subsp. durum (Desf.) Husn.)","Hybrid walnut trees (Juglans regia × nigra cv. NG23)","grassland","synchronic",18,40.3,0.5,"cropland",35.8,0.2,0,1,4.5,12.5698324022346
"97",FALSE,"306",97,"guimaraes_2014","Irupi  - Espírito Santo","Brazil","South_America",-41.6686111111111,-20.355,907,NA,NA,"Aw","Ferrasols",476,72,452,"clayey","6.57",10,"0-10",0,10,5,"Org/In2 organic coffee intercropped with inga","shaded perennial-crop",NA,400,"coffee (Coffea arabica L., var Catuai Vermelho)","inga ( Inga sessilis)","plantation","synchronic",13,40.4918,NA,"secondary atlantic forest (31 years)",58.7186,NA,1,1,-18.2268,-31.0409308123831
"98",FALSE,"306",98,"guimaraes_2014","Irupi  - Espírito Santo","Brazil","South_America",-41.6686111111111,-20.355,907,NA,NA,"Aw","Ferrasols",397,76,527,"clayey","5.23",30,"10-40",10,40,25,"Org/In2 organic coffee intercropped with inga","shaded perennial-crop",NA,400,"coffee (Coffea arabica L., var Catuai Vermelho)","inga ( Inga sessilis)","plantation","synchronic",13,71.5875,NA,"secondary atlantic forest (31 years)",72.0015,NA,1,1,-0.414000000000001,-0.574988021082896
"99",FALSE,"307",99,"guimaraes_2014","Irupi  - Espírito Santo","Brazil","South_America",-41.6686111111111,-20.355,907,NA,NA,"Aw","Ferrasols",500,65,435,"clayey","6.13",10,"0-10",0,10,5,"Org/In/Le2 organic coffee intercropped with inga and leucaena","shaded perennial-crop",NA,400,"coffee (Coffea arabica L., var Catuai Vermelho)","inga ( Inga sessilis) and leucaena (Leucaena leucocephala)","plantation","synchronic",13,53.7428,NA,"secondary atlantic forest (31 years)",58.7186,NA,1,1,-4.9758,-8.47397587817148
